,Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
326,40,1,10.167058148330897,0,1,15,80,46,46,2,False,False,True,False,False,False,True
327,37,1,1.87239868483685,0,2,15,23,86,27,2,True,False,False,False,True,False,False
328,23,1,11.542651255518075,0,1,10,174,63,3,3,False,False,False,True,False,False,False
329,26,0,9.623277972010987,0,1,16,66,95,44,2,True,False,False,False,False,False,False
330,15,1,17.64640284504673,0,3,16,96,96,41,3,True,False,False,False,False,False,True
331,15,1,13.773157334973154,0,2,15,167,14,9,3,False,False,False,True,False,False,False
332,48,1,3.3882897913240946,0,3,8,87,82,44,2,True,False,False,False,False,False,False
333,46,1,4.274060785097119,0,3,13,74,98,37,2,False,False,True,False,False,False,True
334,39,1,3.5631172220619085,0,3,4,114,75,25,2,True,False,False,False,False,False,False
335,15,0,8.047579745644198,0,1,15,173,5,19,3,False,False,True,False,False,False,True
336,30,0,6.7179823430628325,0,2,17,48,72,48,2,False,False,True,False,False,True,False
337,19,0,6.207654393071627,1,1,14,161,27,40,3,True,False,False,False,False,True,False
338,36,0,10.77518439244819,1,2,13,73,71,41,2,False,False,True,False,True,False,False
339,43,1,19.911098340501173,1,3,2,138,62,8,1,False,False,False,False,False,False,True
340,17,0,7.51951419247216,0,2,4,151,15,22,2,True,False,False,False,True,False,False
341,26,0,7.052429875435953,1,3,9,104,55,45,2,False,False,True,False,False,False,False
342,40,1,11.16956287890222,0,2,2,64,63,1,1,False,False,True,False,True,False,False
343,30,1,7.530653874820016,0,1,7,91,37,27,2,False,False,True,True,False,False,False
344,36,1,14.647922961151634,0,1,18,60,10,35,2,False,False,True,False,False,False,False
345,43,1,1.623975015049366,0,2,3,177,2,12,2,False,False,False,False,True,False,False
346,28,0,5.473668328105714,0,2,14,44,68,6,2,False,False,True,True,False,False,False
347,42,1,18.023746097530157,0,1,7,32,98,32,2,True,False,False,False,False,False,False
348,19,0,20.789431471525567,0,1,4,113,15,5,2,False,False,False,False,False,False,True
349,44,1,10.084186467852955,0,3,4,92,21,19,2,True,False,False,False,True,False,False
350,19,0,5.706652627038606,0,1,4,72,25,46,2,False,False,True,False,False,False,False
351,26,1,8.479900852976588,0,2,15,81,83,42,2,False,False,False,False,True,False,False
352,30,1,19.775300227219095,1,2,9,41,84,15,2,True,False,False,False,False,False,True
353,40,0,14.872138443330137,0,1,17,34,46,12,2,True,False,False,False,False,False,True
354,40,1,7.682005726578106,0,3,19,144,93,19,3,False,True,False,False,False,False,False
355,35,1,18.62241804792887,0,2,17,124,23,27,3,True,False,False,False,False,True,False
356,47,1,10.01709331406531,0,1,9,14,87,9,1,False,False,True,False,False,False,True
357,44,0,3.430048883574,1,1,8,133,47,11,2,False,False,False,False,False,False,False
358,37,0,3.8159276410887113,0,2,4,112,23,1,2,False,False,True,False,False,True,False
359,24,0,23.60555570875318,0,1,17,102,49,17,3,False,True,False,False,False,False,True
360,19,0,4.859998966706328,0,1,19,28,53,28,2,False,True,False,True,False,False,False
361,48,0,21.64075000805078,0,2,2,122,26,10,1,True,False,False,False,False,True,False
362,45,1,19.01939916230252,0,2,10,75,14,40,2,False,False,True,True,False,False,False
363,24,0,8.543790282892141,1,3,1,126,50,13,1,True,False,False,False,True,False,False
364,33,1,8.54237760564358,0,3,13,101,50,4,2,True,False,False,False,True,False,False
365,46,0,15.378451296808205,0,2,1,145,5,4,1,False,False,True,True,False,False,False
366,15,0,9.72121999997264,0,2,17,163,3,4,3,False,False,True,False,False,True,False
367,19,0,2.8819984030450687,0,1,15,173,2,44,3,False,False,True,False,False,False,False
368,18,1,22.979725250776887,0,3,8,49,28,15,2,True,False,False,False,False,True,False
369,30,1,9.41534029766778,0,2,5,52,69,3,1,True,False,False,False,False,True,False
370,38,0,6.386661882836195,1,2,2,77,14,28,1,False,True,False,True,False,False,False
371,30,0,2.047023299404107,0,1,11,174,47,42,3,False,False,True,True,False,False,False
372,16,0,12.949687753857251,1,1,4,24,82,29,1,False,False,True,False,False,True,False
373,42,1,10.155158739070544,0,1,13,50,78,49,2,False,False,True,False,False,False,True
374,46,1,22.52142482777495,0,1,7,35,48,8,1,False,True,False,False,False,True,False
375,41,1,0.583743375195561,0,1,11,56,89,45,2,False,False,True,True,False,False,False
376,34,0,22.89771475943452,0,1,14,106,84,39,3,False,True,False,False,False,True,False
377,38,0,21.230437453071247,0,3,2,66,32,8,1,False,False,False,True,False,False,False
378,26,0,10.294385246788323,0,1,17,123,28,18,3,False,False,True,False,False,False,True
379,49,0,10.292501332270488,0,3,14,156,71,34,3,False,False,True,True,False,False,False
380,47,0,9.475786243817543,0,2,7,128,20,39,2,False,False,True,True,False,False,False
381,47,0,7.405006403702183,0,1,8,111,99,22,2,False,False,True,True,False,False,False
382,26,0,17.075552425217086,0,3,4,90,66,16,2,True,False,False,False,False,False,True
383,17,0,17.081753511092998,1,3,16,153,4,33,3,True,False,False,True,False,False,False
384,15,0,6.109435687012862,1,1,6,61,54,37,3,False,False,False,True,False,False,False
385,47,0,9.880262339951368,1,2,11,174,23,32,3,False,False,True,True,False,False,False
386,24,1,3.971832607733578,0,1,6,53,43,26,2,False,False,True,False,True,False,False
387,43,1,19.99388412818142,1,2,12,121,37,15,1,True,False,False,False,False,False,True
388,27,0,6.3422007407584,0,2,12,145,14,44,3,False,False,True,False,True,False,False
389,26,1,15.786657748304243,1,3,9,96,20,26,2,True,False,False,False,False,False,False
390,45,1,21.4541056501354,0,1,5,32,36,6,1,False,False,True,False,True,False,False
391,16,0,7.825932651180232,0,1,2,110,19,38,1,False,False,True,False,False,False,True
392,49,0,16.89758544904313,1,1,1,91,4,47,1,False,False,False,False,False,False,False
393,37,1,15.269772316562818,0,3,15,171,97,39,3,False,False,False,False,False,False,True
394,31,1,11.201660511584702,0,3,18,51,53,42,2,False,False,True,False,False,False,True
395,40,0,19.174123988182593,0,1,16,128,42,8,3,True,False,False,False,False,True,False
396,22,0,17.42815964169649,1,1,10,51,12,26,2,False,False,True,True,False,False,False
397,43,1,17.14746513335139,0,2,2,89,69,23,1,False,False,True,False,False,False,True
398,40,0,15.282489979569853,0,1,19,18,48,2,2,True,False,False,True,False,False,False
399,24,1,5.26660843697899,0,1,2,123,60,34,2,False,False,True,False,True,False,False
400,40,0,22.105903190411347,0,3,13,55,31,47,2,False,False,True,False,True,False,False
401,48,1,8.494302901140955,0,1,1,46,29,20,1,False,False,True,False,False,True,False
402,21,0,19.77525339825399,1,2,3,107,97,21,2,True,False,False,False,False,True,False
403,18,0,15.56805848043232,0,3,9,138,86,5,2,False,False,True,True,False,False,False
404,25,1,7.563997431231352,0,1,14,94,21,20,2,False,True,False,True,False,False,False
405,43,0,21.661718232111575,1,3,13,106,69,23,3,False,False,True,False,True,False,False
406,39,0,2.2723450232145055,0,1,12,92,78,22,2,False,False,True,False,True,False,False
407,35,1,14.337639061189034,1,1,14,45,61,22,2,False,False,False,False,False,True,False
408,24,0,15.705880171641446,1,3,18,169,23,49,3,True,False,False,False,False,False,True
409,23,0,17.286217386786095,0,2,19,148,20,36,3,False,False,True,False,False,False,True
410,38,0,13.996538698002006,0,1,1,176,99,16,1,True,False,False,False,False,False,False
411,49,1,4.471620048422493,0,3,18,48,51,13,2,False,False,True,False,False,True,False
412,49,1,14.635392599827576,0,1,15,139,51,26,3,False,False,False,True,False,False,False
413,32,1,17.270242907564633,0,1,6,168,38,26,2,False,False,True,False,False,True,False
414,46,0,20.41388276435613,0,2,14,165,72,48,3,False,True,False,False,False,False,True
415,38,0,17.85888209280073,1,1,8,108,92,1,2,True,False,False,False,False,False,True
416,37,0,1.7362166830038124,1,3,11,27,40,47,2,False,False,False,False,True,False,False
417,46,1,13.957511664446374,0,2,2,52,87,31,1,False,False,False,False,False,False,True
418,26,1,16.489963776828816,0,2,14,24,23,34,3,False,False,True,False,False,True,False
419,27,1,23.327275045126935,0,1,17,170,98,20,3,False,False,False,False,True,False,False
420,37,1,3.145521806422411,0,3,18,177,25,5,3,False,False,True,False,True,False,False
421,39,0,6.809880683570563,0,2,4,20,84,27,1,False,False,True,False,True,False,False
422,49,0,19.345724988721074,0,1,2,73,79,8,1,True,False,False,False,False,False,False
423,44,1,14.281163621156566,0,2,4,93,98,35,2,False,True,False,True,False,False,False
424,31,0,7.459946172750664,0,1,14,167,94,47,3,False,False,True,False,False,False,False
425,34,0,16.43159787977036,0,2,9,162,8,0,3,False,True,False,True,False,False,False
426,39,1,6.85949354291406,0,2,18,20,33,22,2,True,False,False,True,False,False,False
427,36,0,4.384507019586888,0,3,13,139,86,9,3,False,False,False,False,False,True,False
428,27,0,2.496827497426061,0,2,5,157,21,35,2,True,False,False,True,False,False,False
429,33,0,14.17690100846281,0,1,0,68,30,14,1,False,False,True,False,False,True,False
430,26,1,6.53231999995908,0,2,8,24,52,38,1,False,False,False,False,True,False,False
431,33,0,15.728589778570791,0,2,12,44,51,16,2,False,False,True,False,False,True,False
432,26,1,17.483499750536197,1,2,6,118,53,8,2,True,False,False,False,False,False,True
433,23,0,19.72963491524392,0,1,12,68,38,41,2,False,False,False,False,False,False,False
434,21,1,11.381307746274238,0,1,4,116,72,2,2,False,False,False,False,False,True,False
435,42,0,4.069734218555131,0,1,13,77,38,3,2,True,False,False,True,False,False,False
436,28,1,4.312763549461593,0,1,0,103,79,41,1,False,False,True,False,False,True,False
437,45,0,8.46101757670953,0,1,13,119,54,36,3,True,False,False,False,False,True,False
438,33,1,16.077229844979442,0,1,16,60,5,37,2,True,False,False,False,True,False,False
439,30,1,21.73393845527775,0,1,4,103,35,12,2,False,False,False,False,False,False,False
440,19,0,22.515282318938315,0,3,19,92,45,46,3,False,False,True,False,True,False,False
441,49,0,5.923959632981009,1,2,4,58,81,9,1,True,False,False,False,False,False,False
442,26,0,3.5853076506882697,0,3,13,115,61,31,3,False,False,True,False,False,False,False
443,39,1,20.573639703216003,0,2,11,136,92,0,3,True,False,False,True,False,False,False
444,35,0,16.542745853630677,0,3,10,74,49,5,2,False,False,True,False,True,False,False
445,37,0,10.01183336498722,0,2,0,83,92,20,1,False,False,True,False,False,True,False
446,30,1,2.711745664216465,1,1,15,37,94,9,2,False,False,False,False,False,False,True
447,28,1,9.042405256726047,0,2,14,139,43,30,3,True,False,False,False,False,False,True
448,45,0,0.2454177125196492,0,1,13,41,1,37,2,True,False,False,True,False,False,False
449,19,0,21.15483337375801,0,2,5,106,28,47,1,False,False,False,True,False,False,False
450,49,0,18.300573949782375,0,1,4,50,43,13,1,False,False,True,True,False,False,False
451,37,0,12.63557173082078,0,3,9,154,39,8,2,False,False,True,True,False,False,False
452,43,0,12.951292259950169,0,1,12,45,50,35,2,False,False,True,False,True,False,False
453,25,1,3.280334941351591,1,2,13,54,96,45,2,True,False,False,False,False,False,False
454,32,0,21.826607846312186,0,1,10,10,28,45,1,True,False,False,False,False,True,False
455,26,0,5.840239040582876,0,2,14,62,32,24,2,True,False,False,False,False,True,False
456,23,0,2.606350780842366,0,3,11,131,35,28,3,True,False,False,False,True,False,False
457,24,1,19.47356511490324,0,1,17,52,47,5,2,True,False,False,False,False,True,False
458,31,0,15.93380067227583,0,1,3,175,6,17,2,False,False,False,False,False,False,True
459,21,1,3.5797673622987025,0,2,17,49,20,22,2,True,False,False,False,False,True,False
460,27,0,0.1137526243848965,0,3,12,116,90,13,3,False,False,False,False,False,False,False
461,23,0,18.672183467435215,0,1,5,178,38,15,2,False,False,True,False,False,True,False
462,41,1,21.118606685879453,0,2,11,144,92,45,3,False,False,True,False,False,False,False
463,16,0,15.712134891899009,1,3,9,107,11,40,2,True,False,False,True,False,False,False
464,19,1,20.367755224243265,0,1,5,156,98,37,3,False,False,True,False,True,False,False
465,43,1,16.015709473348025,0,1,17,158,36,27,3,True,False,False,False,False,False,True
466,33,0,23.573440217351703,0,2,2,149,51,45,2,True,False,False,False,False,True,False
467,22,1,23.439282710370417,0,1,10,89,72,31,2,False,False,True,False,False,False,True
468,15,1,20.40984759783842,0,3,8,97,7,21,2,False,False,True,False,False,True,False
469,36,1,15.63312013373693,0,1,16,160,63,44,3,True,False,False,True,False,False,False
470,31,0,1.8860179080715591,0,2,6,131,92,0,2,False,False,False,False,False,False,False
471,21,0,19.177343750568543,0,2,16,91,20,31,3,True,False,False,False,True,False,False
472,39,0,17.281942570838442,0,2,4,21,10,0,1,True,False,False,False,True,False,False
473,18,1,20.292492394197076,0,3,12,174,31,43,3,False,False,True,False,False,False,True
474,20,0,22.91669598281624,0,1,12,33,26,45,2,True,False,False,False,False,False,False
475,45,0,23.8649459863722,0,2,11,96,58,45,2,True,False,False,False,True,False,False
476,33,0,2.445358818795123,0,2,0,160,16,37,1,False,False,True,False,False,False,True
477,41,1,0.2011918622076951,0,2,15,156,98,30,3,False,False,True,False,False,False,False
478,24,0,17.42845575663013,0,1,12,56,43,22,2,False,False,True,True,False,False,False
479,40,0,21.21108131983628,1,1,17,130,79,31,3,False,False,True,True,False,False,False
480,33,1,13.684077351938503,0,1,4,68,88,8,1,False,False,True,False,False,False,True
481,17,0,1.4383261676807375,0,2,1,58,47,37,1,False,False,False,True,False,False,False
482,27,0,19.184418422421224,0,3,19,88,23,13,3,True,False,False,False,False,True,False
483,42,0,4.47221124532009,0,1,7,57,1,8,2,False,False,True,False,False,True,False
484,34,0,11.576827161506731,0,1,5,133,63,21,3,True,False,False,False,False,False,False
485,42,0,8.905488357207435,1,1,4,45,48,31,1,False,False,False,True,False,False,False
486,22,0,11.854172939086348,0,2,1,35,54,18,1,False,False,False,False,True,False,False
487,15,0,3.7259907364143414,0,1,12,54,51,30,2,True,False,False,False,False,False,True
488,17,1,16.14896587951924,0,1,5,50,1,25,2,False,False,True,False,True,False,False
489,27,0,9.806952389534263,0,2,17,78,21,2,2,False,False,True,False,False,True,False
490,42,0,9.21548707990084,0,2,0,44,74,46,1,False,False,True,True,False,False,False
491,39,0,4.2540654357984335,0,3,8,122,94,31,2,True,False,False,False,True,False,False
492,47,0,14.887885303013691,0,1,11,172,8,21,3,False,False,True,False,False,False,True
493,20,1,15.837972063038876,0,1,15,98,74,13,3,True,False,False,False,False,False,False
494,46,0,1.9314714825835877,0,2,9,107,80,47,2,False,False,False,False,False,False,False
495,35,0,19.76077623902876,0,3,7,161,86,0,2,False,False,False,False,False,False,True
496,30,1,21.285169198790925,0,1,4,142,96,21,2,False,False,False,False,False,True,False
497,35,1,23.741391003985676,0,2,3,28,55,31,1,False,False,True,False,False,False,True
498,25,1,8.288423820413197,0,3,3,29,36,29,1,False,True,False,False,False,False,True
499,49,1,14.56882246016392,0,2,11,62,73,8,2,True,False,False,True,False,False,False
500,33,0,2.908224143096355,0,1,7,112,62,2,2,True,False,False,False,True,False,False
501,34,1,10.07748329231853,0,1,15,114,68,42,3,False,False,True,False,False,False,True
502,32,1,20.608832215925595,0,1,15,18,32,4,1,False,True,False,False,False,False,True
503,28,0,17.314665170810258,0,2,14,81,70,0,2,False,False,True,False,False,False,False
504,29,1,12.359855555686453,0,1,12,158,24,39,2,False,False,True,False,True,False,False
505,45,0,20.14428380525849,0,3,18,116,22,13,3,False,False,True,False,False,False,False
506,15,1,19.93279042574814,0,2,10,128,91,46,3,True,False,False,False,False,True,False
507,17,0,21.8057832978956,1,1,19,79,36,45,3,True,False,False,False,False,False,False
508,30,0,4.822347683490533,0,3,4,163,67,13,2,False,True,False,False,False,True,False
509,37,0,5.495318155177109,0,3,5,95,12,1,2,False,False,True,False,False,True,False
510,25,0,23.422328938471708,0,1,13,23,17,47,2,False,False,True,False,True,False,False
511,26,0,12.16373347573619,0,2,18,20,23,4,2,True,False,False,False,False,True,False
512,24,0,15.566843139980712,0,2,4,115,45,26,1,False,False,True,False,False,False,True
513,46,1,21.74959375873672,1,3,7,96,57,8,2,True,False,False,False,False,False,True
514,30,1,13.04516667411215,0,3,10,116,51,6,2,False,False,True,False,False,False,False
515,22,0,3.584719640473388,1,2,15,73,47,18,2,True,False,False,False,False,False,False
516,26,1,9.234412801872864,0,3,7,126,3,43,2,False,False,False,False,True,False,False
517,38,0,12.409929372305305,0,2,15,67,52,42,2,False,False,True,False,False,True,False
518,42,1,11.405518774788144,0,1,13,117,44,31,2,False,False,True,False,False,False,True
519,22,0,23.86432919035915,0,1,0,34,39,3,1,False,False,True,False,False,False,False
520,42,1,5.558359804768916,0,1,9,75,56,46,2,True,False,False,True,False,False,False
521,40,1,18.295548793209807,0,2,1,123,87,23,1,True,False,False,False,True,False,False
522,22,0,0.7555389814829523,0,2,9,25,35,27,1,False,False,False,False,False,True,False
523,42,0,8.76961818839586,0,3,13,103,48,47,3,False,True,False,False,True,False,False
524,42,1,2.337205928498152,0,2,15,29,26,5,2,False,True,False,False,False,True,False
525,41,1,13.622081961184149,0,1,4,150,36,42,2,False,False,True,False,False,True,False
