Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
33,0,23.25387575258156,0,2,17,175,93,33,False,False,False,False,False,False,False
17,0,21.859013082886396,1,3,7,134,97,31,True,False,False,False,False,False,True
35,0,5.942248201430516,0,3,5,64,85,12,False,False,False,True,False,False,False
22,1,1.6425757304195256,1,2,2,177,49,8,False,False,False,True,False,False,False
39,0,11.168790405347847,0,1,17,163,6,11,True,False,False,False,False,False,False
32,0,5.515535347065242,0,1,7,154,46,3,False,False,True,True,False,False,False
44,1,16.052115540576885,0,2,16,19,94,19,False,False,True,False,False,False,True
28,0,1.5612840807539712,0,1,1,23,58,5,False,False,False,False,False,False,True
43,1,1.6656183306485888,0,2,16,88,70,20,False,False,True,False,False,True,False
28,1,9.954344770415906,1,1,12,136,76,19,True,False,False,False,False,False,False
44,1,15.1402184932671,1,2,4,45,57,2,True,False,False,True,False,False,False
32,1,18.056484992987546,0,2,5,71,75,16,False,False,True,True,False,False,False
19,1,13.60628343669446,0,1,15,103,29,30,False,False,False,True,False,False,False
22,1,10.840226681005827,1,3,12,12,16,42,False,True,False,True,False,False,False
20,1,1.2924011697172526,0,1,15,159,56,41,False,False,False,False,False,False,False
27,0,9.64097505319736,0,1,18,178,34,3,False,False,False,False,False,False,False
22,1,7.118931944707335,0,3,7,116,50,40,False,False,True,False,False,False,True
22,1,16.588379501990147,0,2,6,31,46,8,False,False,True,False,False,True,False
37,0,9.884960702429554,0,1,7,105,81,3,False,False,True,False,True,False,False
28,1,13.64406875890823,0,2,17,129,21,20,False,False,True,False,False,False,False
35,0,0.4873886307081596,0,1,12,67,83,6,False,False,True,False,True,False,False
45,1,22.29986107978508,0,2,12,114,28,35,False,False,True,False,False,False,True
18,0,19.945663836659783,0,1,17,69,27,35,False,False,True,False,True,False,False
18,0,14.256114763035136,0,2,3,58,68,30,False,False,True,False,True,False,False
25,0,16.68888586863074,0,3,9,106,78,36,False,True,False,False,False,True,False
29,1,2.573005566875204,0,1,0,129,92,22,False,True,False,True,False,False,False
43,1,3.741535966114932,1,1,3,164,32,17,False,False,True,False,False,False,False
28,1,8.552313007531609,0,3,17,29,20,0,False,True,False,False,False,False,True
47,1,11.862928444374935,1,1,3,116,16,31,False,True,False,False,False,False,True
38,1,20.217047392605593,0,2,7,124,51,39,False,False,True,False,False,True,False
25,0,13.422016367753276,0,2,11,162,79,17,False,False,True,False,False,False,False
28,0,8.510313101859804,1,1,18,160,2,32,False,False,False,False,True,False,False
49,0,20.14754684047847,1,2,5,137,75,37,False,True,False,False,False,False,False
25,0,1.3359742385550888,1,3,9,14,21,36,False,False,True,False,False,False,False
48,0,18.735673569603165,0,1,7,11,94,24,False,True,False,False,False,True,False
18,1,7.653777412996536,1,1,6,41,81,47,True,False,False,True,False,False,False
29,0,0.3859268680134242,0,1,0,99,56,40,False,False,True,False,False,False,False
46,0,15.61119627922113,0,1,10,94,70,36,False,False,False,False,False,True,False
35,0,4.851056728442506,0,1,4,157,76,12,False,False,False,False,False,True,False
20,0,7.1786413068784585,0,3,18,105,70,46,False,False,True,False,True,False,False
47,1,0.2203667724442501,1,1,8,24,1,48,False,False,True,False,False,False,True
38,1,23.284119835258828,0,3,19,138,60,42,True,False,False,True,False,False,False
48,0,19.852766113736624,0,1,5,97,1,7,True,False,False,False,False,False,True
15,1,18.20294371241332,0,1,8,41,32,4,False,True,False,False,False,False,False
40,0,0.954435939555677,0,2,6,173,27,20,True,False,False,False,True,False,False
20,0,11.07306097298648,0,3,18,47,76,1,True,False,False,True,False,False,False
45,0,16.09349206104769,1,1,3,135,16,38,False,False,True,False,False,True,False
31,0,7.430443321513725,0,2,11,78,39,25,True,False,False,True,False,False,False
42,0,8.179523658757294,0,3,19,125,82,47,False,False,True,False,False,False,True
44,1,2.1716408573327364,0,1,8,23,61,7,False,False,False,False,False,False,True
29,0,7.555998078985937,0,1,16,59,88,44,True,False,False,False,False,True,False
31,0,1.590683258567144,0,3,2,119,14,4,False,True,False,False,False,False,False
40,0,3.6873784264062808,0,1,11,96,57,43,True,False,False,False,False,False,False
32,1,22.715493286900497,0,2,2,67,22,23,False,False,False,False,False,True,False
22,0,12.714963719084553,0,1,4,151,21,42,False,False,True,False,False,False,False
32,0,20.63682475287229,0,3,8,157,75,7,False,False,True,False,False,True,False
26,0,0.0662488771090075,0,3,7,158,49,46,False,False,True,False,False,False,False
19,1,5.454753299470787,0,2,4,118,39,9,False,False,False,True,False,False,False
39,0,19.495592647270005,0,1,9,123,73,27,True,False,False,False,False,False,True
47,1,21.99979986034168,0,1,2,32,68,24,False,True,False,False,False,False,True
36,0,20.356684407159847,0,2,6,55,58,40,True,False,False,False,False,True,False
25,1,23.86111988120151,0,3,14,72,78,39,True,False,False,True,False,False,False
46,0,19.389450107346857,0,3,1,171,9,8,False,False,True,False,False,True,False
46,0,9.039509717169398,0,2,7,23,29,11,False,False,True,False,False,False,False
49,0,9.732873097057066,0,3,14,173,5,37,True,False,False,False,False,False,False
32,0,4.785860394259782,1,3,6,49,69,5,False,False,True,False,False,False,True
28,0,16.030743996214753,1,1,12,106,99,35,True,False,False,False,True,False,False
36,0,3.1162941658937697,0,1,1,140,74,10,False,True,False,True,False,False,False
32,0,0.1999889515438759,0,3,12,28,21,21,True,False,False,False,False,True,False
43,0,2.48480519331427,1,3,3,155,53,23,False,False,True,False,True,False,False
33,0,5.9531554719635285,0,3,9,104,8,8,True,False,False,False,False,False,True
40,1,10.665313340638082,0,1,10,128,85,12,False,False,False,True,False,False,False
41,0,11.966034467905718,0,3,6,38,1,21,False,False,True,True,False,False,False
48,1,13.481553525727566,0,3,15,53,85,17,False,False,True,False,False,True,False
34,0,2.021768342106456,0,3,15,168,80,29,True,False,False,False,True,False,False
47,0,13.446183424279342,0,3,9,11,67,25,False,False,True,False,False,True,False
17,1,7.509897930449902,0,2,7,31,50,8,False,True,False,True,False,False,False
32,0,10.067147614293225,0,2,1,105,43,29,False,False,False,False,False,False,True
29,0,12.328569866058825,1,1,17,26,34,49,True,False,False,False,True,False,False
25,0,21.86614574390625,1,2,15,57,97,0,False,False,True,False,False,False,True
28,0,22.50032048819142,0,1,17,79,22,49,False,False,True,False,False,False,False
37,0,12.504842711997522,0,1,10,162,83,14,False,False,True,False,True,False,False
31,0,11.776974630925553,0,1,18,48,63,3,False,True,False,False,False,False,True
23,1,8.36666151717633,0,3,19,85,58,9,False,False,False,False,True,False,False
22,0,10.033155053549066,0,1,5,49,18,45,False,False,False,False,False,False,True
38,0,17.890099130758248,1,1,2,37,63,7,False,False,True,False,True,False,False
27,1,8.036563781246173,0,1,15,67,22,29,False,False,True,True,False,False,False
23,0,12.338825283549845,1,2,2,92,24,47,False,False,False,False,False,False,True
41,1,9.502974808514182,0,1,6,153,40,8,False,False,False,False,False,True,False
15,0,22.074963756776093,0,1,1,123,55,28,False,False,True,True,False,False,False
20,0,17.759862527860697,0,2,2,153,36,38,True,False,False,True,False,False,False
27,0,2.6160757970735053,1,1,1,74,62,5,False,False,True,True,False,False,False
47,0,0.0668181395386424,1,2,2,85,83,48,True,False,False,False,False,False,False
41,1,3.869818757870938,0,2,5,99,64,34,False,False,True,False,False,False,True
25,0,10.593193899777472,1,2,17,30,72,42,True,False,False,True,False,False,False
33,0,11.240299487918094,0,1,5,156,99,6,False,True,False,False,False,True,False
15,1,2.0085496845132136,0,1,18,77,78,18,False,False,False,False,False,False,False
15,0,8.147333196291871,0,2,9,134,65,4,False,False,True,False,False,False,False
21,0,8.672928398079563,0,2,7,122,4,13,False,False,True,False,False,False,False
22,1,22.12098471262085,1,1,3,20,17,21,False,False,True,False,False,True,False
48,1,23.730983382151265,0,1,16,91,3,6,False,True,False,False,False,False,False
34,0,3.680289398027353,0,3,13,156,75,34,False,False,True,True,False,False,False
27,0,3.850110766907534,1,3,16,71,30,11,False,False,True,True,False,False,False
46,0,4.592230853953791,0,1,1,86,22,49,True,False,False,True,False,False,False
28,1,4.3946390322587074,0,3,16,67,15,29,False,False,True,False,True,False,False
16,0,6.716653916166787,0,2,13,28,92,28,False,False,False,False,False,True,False
35,0,22.64871215575901,0,1,3,27,36,30,False,False,False,False,False,True,False
47,0,17.74349373026241,1,3,11,149,65,19,False,False,True,False,False,False,False
31,0,8.410843563721679,0,2,4,59,74,0,True,False,False,False,False,True,False
43,1,0.5771409608771165,0,1,0,20,3,0,False,False,True,True,False,False,False
38,0,21.46834499392964,1,1,9,159,55,20,False,False,True,False,False,False,True
34,0,9.165483953499358,0,1,11,168,69,16,True,False,False,False,False,False,False
34,0,4.502630143036505,0,2,5,148,36,20,False,False,True,False,False,False,True
28,0,18.962075077012408,0,3,14,103,54,44,False,False,False,False,False,False,True
28,1,17.207147359485738,0,1,1,60,97,34,False,False,True,True,False,False,False
25,0,2.502953088118727,0,1,16,104,35,39,False,False,True,False,False,True,False
47,1,8.2717724292027,1,1,10,49,96,3,False,False,True,True,False,False,False
30,0,12.092398106435729,0,2,11,130,12,47,False,False,False,False,False,False,False
44,0,18.698066309939485,0,1,13,76,48,20,False,False,True,False,True,False,False
46,0,18.377197611514465,1,2,2,146,2,21,True,False,False,False,True,False,False
42,1,8.696355702827285,1,3,16,166,22,3,False,False,True,False,False,False,False
36,0,22.714426688760486,0,2,11,95,78,21,False,False,True,True,False,False,False
47,0,17.974765350673543,0,1,7,89,68,26,True,False,False,False,False,True,False
39,0,20.731993945726096,0,1,10,20,37,36,True,False,False,False,False,False,True
34,1,18.418414484077537,0,1,3,20,63,40,False,False,True,True,False,False,False
35,0,10.433141057552689,0,3,7,136,2,6,False,False,True,False,False,True,False
37,1,2.9619899208722957,0,2,4,118,97,20,False,False,True,True,False,False,False
27,0,22.782484408962585,1,1,0,176,49,5,False,True,False,False,False,False,True
25,0,3.6999584988298224,0,3,0,155,88,2,True,False,False,True,False,False,False
25,0,5.559021181460654,0,3,1,159,61,47,False,False,True,False,False,False,False
31,0,4.840110884289659,1,2,10,98,28,40,False,False,True,False,False,False,True
39,0,22.47744356755844,0,1,9,154,58,20,False,False,False,True,False,False,False
38,0,19.22734448304278,0,2,17,21,35,30,True,False,False,False,False,False,True
26,0,16.868586585678415,0,1,13,129,31,19,False,False,True,False,False,False,True
45,1,14.538392881775769,0,3,19,44,69,42,True,False,False,False,False,True,False
21,0,17.02559586385611,0,1,15,54,84,35,False,False,True,False,False,True,False
40,1,16.88341868038046,0,2,13,36,2,24,False,False,True,False,False,True,False
42,0,17.47928690621952,0,1,5,115,20,24,False,True,False,False,False,False,True
48,0,21.186782869866366,0,3,16,13,13,26,False,False,True,False,False,True,False
15,1,9.28591578940998,0,1,7,85,11,10,False,False,False,True,False,False,False
23,1,10.94635432430198,1,3,4,83,86,7,False,False,True,True,False,False,False
42,0,5.151053711874472,1,3,2,73,95,17,False,False,True,False,True,False,False
37,0,7.5734892718934255,0,1,4,42,58,34,True,False,False,False,False,False,False
19,0,22.114268439655856,1,3,5,25,1,7,True,False,False,False,True,False,False
33,1,23.946152071262023,0,1,11,142,40,9,False,False,False,False,True,False,False
36,0,23.882208608931084,0,2,8,120,76,38,False,False,False,False,False,False,False
25,1,5.097190700246332,0,3,17,175,63,27,False,False,True,False,False,False,False
17,0,15.770901627681456,0,1,11,85,88,34,False,False,True,False,True,False,False
15,0,23.676852593624737,0,1,18,142,26,30,False,False,True,False,False,False,False
27,0,18.30186894351159,0,1,18,52,98,15,False,False,True,True,False,False,False
47,0,22.859037814243862,0,1,4,68,26,16,False,False,True,False,False,False,False
49,0,8.17161184258136,0,3,6,38,43,38,True,False,False,False,True,False,False
19,1,6.309751778944557,0,2,19,44,85,28,False,False,True,False,False,False,False
38,1,16.741851567464536,0,1,11,90,43,18,False,False,True,False,False,False,False
21,0,4.57708244159306,0,1,3,94,84,15,False,True,False,False,False,True,False
36,0,19.18608451142847,0,2,10,110,5,47,False,False,False,False,True,False,False
18,0,10.180888745493965,0,2,13,48,9,36,True,False,False,True,False,False,False
49,0,21.756553132367326,0,1,1,122,34,39,True,False,False,False,False,True,False
16,0,7.996349483386381,0,2,7,165,17,11,False,False,False,False,False,True,False
43,0,9.604879199300882,0,1,1,169,76,37,False,False,True,False,True,False,False
32,1,0.6049587436818848,0,2,7,79,65,27,True,False,False,False,False,True,False
26,1,5.346755820444154,0,3,0,49,20,4,False,False,True,False,False,False,True
46,0,11.405701415254043,0,1,5,120,32,46,False,False,True,True,False,False,False
30,0,6.243594158671406,1,3,13,169,2,26,False,False,True,False,False,False,True
42,1,7.395454415310628,0,1,0,140,56,18,False,True,False,False,False,True,False
40,0,3.079960922207176,0,1,9,135,57,43,True,False,False,False,True,False,False
20,0,1.8100000632712472,0,3,3,86,29,1,True,False,False,True,False,False,False
25,0,6.320100285173653,0,1,15,143,18,23,True,False,False,False,False,True,False
36,0,8.849063221820176,0,2,2,72,87,38,False,False,True,False,False,False,False
40,1,23.7343639397754,0,3,12,105,11,39,False,False,True,False,False,False,False
46,1,6.746271935604438,0,1,1,33,89,43,True,False,False,False,True,False,False
42,0,13.311968914738088,1,1,7,153,93,17,False,False,True,False,False,False,False
25,0,5.2101756774527255,0,1,18,168,80,32,False,False,True,False,False,False,True
18,0,6.439739357421719,0,2,18,43,69,27,False,False,True,False,True,False,False
30,0,16.217454292619017,0,2,7,25,84,30,True,False,False,False,False,False,True
20,0,19.476646110365756,0,1,7,107,86,29,False,False,False,False,False,False,True
22,1,5.028549677788231,0,1,19,157,73,7,False,False,True,False,False,False,True
32,1,15.526915172180908,0,1,17,57,39,20,False,True,False,False,False,True,False
37,0,2.9677617200375197,0,1,9,69,84,43,True,False,False,False,False,False,True
44,0,9.90378380561723,0,2,9,118,99,15,True,False,False,False,False,False,True
27,1,7.762770394678976,0,1,8,125,72,0,False,False,True,False,True,False,False
21,1,5.9623748470072115,0,3,5,69,72,16,True,False,False,True,False,False,False
24,1,15.71602203680277,0,2,2,124,14,11,True,False,False,False,False,False,True
33,0,4.334095922783241,1,1,4,179,95,33,True,False,False,False,False,True,False
20,1,12.792557664886209,1,1,9,43,46,0,True,False,False,False,False,True,False
46,0,2.264223971255178,0,3,15,88,54,25,True,False,False,False,False,True,False
42,0,4.19389387905189,0,1,13,54,31,26,False,False,False,False,False,True,False
40,1,14.09057906094323,0,1,11,156,26,27,True,False,False,True,False,False,False
37,1,21.723690652234055,1,2,17,67,51,22,True,False,False,False,True,False,False
44,1,16.984921568058546,0,1,2,127,54,5,True,False,False,False,False,False,False
47,0,17.75445511184594,0,1,2,43,90,22,False,True,False,True,False,False,False
17,1,13.840715415842055,0,1,6,40,14,9,True,False,False,True,False,False,False
22,0,4.179367185186658,0,2,11,85,19,0,True,False,False,True,False,False,False
31,1,7.706409323391657,0,1,17,178,58,11,False,False,False,False,True,False,False
43,1,4.158098514230741,0,1,8,23,71,0,True,False,False,False,True,False,False
43,1,14.62867411548756,0,1,1,153,36,22,False,False,False,False,False,True,False
31,0,4.900811293762955,1,2,18,118,41,4,False,True,False,False,False,False,True
21,1,22.298096115889244,0,1,15,21,36,3,True,False,False,False,False,False,True
49,1,9.95730129840815,0,1,15,177,59,9,True,False,False,False,False,False,False
26,1,14.718109343262114,1,1,14,90,75,10,False,False,False,False,False,True,False
35,0,3.653158822179865,0,1,13,138,72,2,True,False,False,False,False,True,False
48,1,3.175856265922759,0,2,13,12,63,26,False,False,False,False,False,False,True
21,1,6.534045850364364,0,1,18,47,27,42,False,False,True,False,True,False,False
47,0,15.871724278283068,1,1,3,177,92,27,False,True,False,False,False,True,False
